tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
77,1782043011452,90.717,91.0,2500.0,25.91
78,1782043011488,35.973,94.0,2500.0,25.91
79,1782043011544,54.184,91.0,2500.0,26.51
80,1782043011582,36.849,93.0,2500.0,26.51
81,1782043011646,63.858,92.0,2500.0,26.61
82,1782043011681,32.775,94.0,2500.0,26.61
83,1782043011744,62.726,91.0,2500.0,26.63
84,1782043011780,35.471,94.0,2500.0,26.63
85,1782043011860,79.620,93.0,2500.0,26.76
86,1782043011935,74.564,90.0,2500.0,27.04
87,1782043011973,35.424,93.0,2500.0,27.04
88,1782043012039,65.315,90.0,2500.0,25.95
89,1782043012071,31.338,92.0,2500.0,25.95
90,1782043012103,31.182,92.0,2500.0,25.95
91,1782043012169,65.878,90.0,2499.9,25.70
92,1782043012207,37.310,92.0,2500.0,25.70
93,1782043012240,32.845,91.0,2500.0,26.02
94,1782043012266,26.096,92.0,2499.9,26.02
95,1782043012292,25.081,91.0,2499.7,26.02
96,1782043012317,25.364,89.0,2500.0,26.02
97,1782043012349,30.752,92.0,2500.0,22.94
98,1782043012375,25.756,93.0,2500.0,22.94
99,1782043012406,30.435,93.0,2500.0,22.94
100,1782043012446,39.564,90.0,2500.0,30.95
101,1782043012477,31.394,92.0,2500.0,30.95
102,1782043012531,39.753,93.0,2500.0,27.86
103,1782043012567,26.579,93.0,2500.0,27.86
104,1782043012619,27.739,92.0,2500.0,27.86
105,1782043012665,23.740,92.0,2500.0,27.20
106,1782043012719,28.006,91.0,2500.0,27.20
107,1782043012767,26.680,93.0,2500.0,24.59
108,1782043012812,21.489,91.0,2500.0,24.59
109,1782043012865,24.531,91.0,2500.0,24.36
110,1782043012919,28.206,92.0,2500.0,24.36
111,1782043012964,23.586,93.0,2500.0,25.53
112,1782043013018,27.517,93.0,2500.0,25.53
113,1782043013069,27.680,94.0,2500.0,27.96
114,1782043013120,29.541,92.0,2501.6,29.84
115,1782043013164,23.287,92.0,2500.0,29.84
116,1782043013238,47.683,92.0,2499.9,28.68
117,1782043013269,27.661,93.0,2500.0,28.68
118,1782043013314,23.406,93.0,2499.9,28.68
119,1782043013367,26.043,95.0,2500.0,28.26
120,1782043013418,27.418,94.0,2500.0,28.26
121,1782043013476,35.359,93.0,2500.0,28.58
122,1782043013536,45.695,92.0,2500.0,28.27
123,1782043013568,26.832,93.0,2500.0,28.27
124,1782043013617,25.831,93.0,2499.9,28.27
125,1782043013666,25.649,92.0,2500.0,28.69
126,1782043013738,46.910,92.0,2500.0,27.98
127,1782043013768,27.135,93.0,2500.0,27.98
128,1782043013835,44.038,92.0,2500.0,28.60
129,1782043013869,28.596,93.0,2500.0,28.60
130,1782043013935,44.064,91.0,2500.0,27.93
131,1782043013967,26.320,93.0,2499.9,27.93
132,1782043014031,40.254,90.0,2500.0,27.33
133,1782043014071,29.943,93.0,2500.0,27.33
134,1782043014119,27.899,93.0,2499.9,27.33
135,1782043014167,25.741,93.0,2500.0,27.41
136,1782043014234,42.793,92.0,2500.0,27.94
137,1782043014267,26.214,93.0,2500.0,27.94
138,1782043014318,27.491,93.0,2500.2,27.94
139,1782043014368,26.969,93.0,2500.0,28.31
140,1782043014419,28.570,93.0,2500.0,28.31
141,1782043014467,26.005,92.0,2500.0,28.64
142,1782043014519,28.435,93.0,2500.0,28.64
143,1782043014598,28.241,94.0,2500.0,28.10
144,1782043014635,36.566,93.0,2500.0,29.82
145,1782043014669,28.104,93.0,2500.0,29.82
146,1782043014735,44.438,92.0,2500.0,28.16
147,1782043014766,24.942,93.0,2500.0,28.16
148,1782043014831,39.897,91.0,2500.0,28.16
149,1782043014871,30.009,93.0,2500.0,27.58
150,1782043014916,25.115,92.0,2499.9,27.58
151,1782043014968,26.976,92.0,2500.0,28.42
152,1782043015014,22.920,92.0,2500.1,28.42
153,1782043015065,23.705,94.0,2500.0,28.18
154,1782043015123,31.850,93.0,2500.9,28.18
155,1782043015167,25.872,94.0,2500.0,28.82
156,1782043015221,30.421,92.0,2500.0,28.82
157,1782043015268,27.690,93.0,2500.0,27.49
158,1782043015319,28.616,93.0,2500.0,27.49
159,1782043015365,23.816,91.0,2499.8,29.16
160,1782043015415,24.505,93.0,2500.0,29.16
161,1782043015464,23.551,91.0,2500.7,26.56
162,1782043015516,25.549,92.0,2500.0,26.56
163,1782043015565,24.579,94.0,2500.0,27.19
164,1782043015618,26.424,93.0,2500.0,27.19
165,1782043015665,24.525,93.0,2500.0,28.69
166,1782043015737,46.245,91.0,2500.0,28.69
167,1782043015769,27.911,93.0,2500.0,28.69
168,1782043015834,43.042,92.0,2500.0,28.69
169,1782043015864,22.920,93.0,2500.2,28.09
170,1782043015920,28.738,94.0,2500.0,28.09
171,1782043015968,26.802,93.0,2500.0,28.07
172,1782043016015,24.393,94.0,2500.0,28.07
173,1782043016067,26.004,94.0,2500.0,29.34
174,1782043016135,44.010,92.0,2500.0,29.34
175,1782043016167,25.764,93.0,2500.0,28.24
176,1782043016216,24.907,94.0,2500.0,28.24
177,1782043016268,26.881,94.0,2500.0,28.27
178,1782043016331,40.086,91.0,2500.0,28.27
179,1782043016367,26.210,92.0,2500.0,27.80
180,1782043016434,43.630,92.0,2500.0,27.80
181,1782043016468,27.724,93.0,2500.0,28.53
182,1782043016531,40.348,91.0,2499.9,28.53
183,1782043016568,27.227,93.0,2500.0,27.88
184,1782043016615,24.043,95.0,2500.5,27.88
185,1782043016668,26.891,91.0,2500.0,27.63
186,1782043016725,34.692,93.0,2500.0,27.63
187,1782043016769,28.152,93.0,2500.0,28.54
188,1782043016832,40.764,92.0,2500.0,28.54
189,1782043016870,29.305,93.0,2500.0,28.79
190,1782043016916,25.254,93.0,2502.1,28.79
191,1782043016967,26.179,94.0,2500.0,28.23
192,1782043017016,24.797,95.0,2500.0,28.23
193,1782043017081,39.761,94.0,2500.0,28.20
194,1782043017120,27.342,92.0,2500.0,28.20
195,1782043017169,27.699,92.0,2500.0,29.99
196,1782043017216,24.814,91.0,2500.0,29.99
197,1782043017266,25.389,93.0,2500.0,26.36
198,1782043017316,24.804,93.0,2500.0,26.36
199,1782043017364,23.162,93.0,2500.0,28.98
200,1782043017417,26.489,93.0,2500.0,28.98
201,1782043017468,27.182,95.0,2500.0,28.78
202,1782043017533,30.356,94.0,2500.0,28.78
203,1782043017568,27.265,95.0,2500.0,30.23
204,1782043017615,24.373,93.0,2500.0,30.23
205,1782043017664,23.042,91.0,2500.0,25.94
206,1782043017716,25.349,91.0,2500.2,25.94
207,1782043017766,25.630,92.0,2500.0,23.09
208,1782043017826,30.364,92.0,2500.0,23.09
209,1782043017868,26.741,93.0,2500.0,27.18
210,1782043017933,41.744,91.0,2500.0,27.18
211,1782043017968,26.919,93.0,2500.0,28.29
212,1782043018035,43.947,91.0,2500.0,28.29
213,1782043018072,31.147,94.0,2500.0,28.24
214,1782043018141,50.335,93.0,2500.0,28.24
215,1782043018172,30.662,95.0,2500.0,27.40
216,1782043018232,41.019,90.0,2500.0,27.40
217,1782043018267,26.564,93.0,2500.0,28.17
218,1782043018334,42.747,92.0,2500.0,28.17
219,1782043018368,27.114,93.0,2500.0,27.65
220,1782043018437,45.556,92.0,2500.0,27.65
221,1782043018467,26.255,93.0,2500.0,27.92
222,1782043018516,25.569,93.0,2500.1,27.92
223,1782043018569,28.099,93.0,2500.0,27.88
224,1782043018616,24.988,94.0,2500.0,27.88
225,1782043018666,24.818,93.0,2500.0,28.63
226,1782043018734,42.771,92.0,2500.0,28.63
227,1782043018766,25.500,94.0,2500.0,28.47
228,1782043018831,40.358,91.0,2500.0,28.47
229,1782043018868,27.654,94.0,2500.0,27.43
230,1782043018917,26.318,93.0,2500.1,27.43
231,1782043018971,29.753,93.0,2500.0,28.93
232,1782043019033,42.577,91.0,2500.0,28.93
233,1782043019069,28.296,93.0,2500.0,28.02
234,1782043019119,28.651,92.0,2500.0,28.02
235,1782043019168,26.842,94.0,2500.0,27.84
236,1782043019235,43.971,93.0,2500.0,27.84
237,1782043019271,29.808,93.0,2500.0,28.78
238,1782043019319,27.695,92.0,2500.3,28.78
239,1782043019368,27.044,94.0,2500.0,29.85
240,1782043019434,43.463,92.0,2500.0,29.85
241,1782043019514,36.978,94.0,2500.0,28.98
242,1782043019549,34.094,93.0,2500.2,28.98
243,1782043019574,24.524,92.0,2500.0,29.22
244,1782043019616,25.310,93.0,2500.1,29.22
245,1782043019666,25.253,95.0,2500.0,27.83
246,1782043019719,28.288,93.0,2500.2,27.83
247,1782043019766,25.054,94.0,2500.0,28.41
248,1782043019813,22.458,91.0,2500.2,28.41
249,1782043019867,26.049,91.0,2500.3,26.75
250,1782043019916,24.791,92.0,2500.0,26.75
251,1782043019964,23.435,93.0,2500.0,29.90
252,1782043020013,22.611,93.0,2500.0,29.90
253,1782043020068,27.048,93.0,2500.0,28.46
254,1782043020118,27.421,94.0,2501.1,28.46
255,1782043020160,19.625,92.0,2500.1,28.46
256,1782043020212,20.959,92.0,2499.6,25.41
257,1782043020264,22.929,94.0,2500.0,28.95
258,1782043020333,42.564,91.0,2500.0,28.95
259,1782043020366,24.815,93.0,2499.9,27.98
260,1782043020416,25.183,92.0,2500.6,27.98
261,1782043020465,24.313,93.0,2500.0,28.41
262,1782043020516,25.513,95.0,2499.3,28.41
263,1782043020568,27.303,94.0,2500.0,28.00
264,1782043020619,27.752,95.0,2500.0,28.00
265,1782043020670,29.352,93.0,2500.0,28.16
266,1782043020720,29.155,91.0,2500.3,28.16
267,1782043020765,24.033,93.0,2500.0,28.16
268,1782043020814,23.094,93.0,2500.0,28.40
269,1782043020866,25.417,93.0,2500.0,28.40
270,1782043020931,40.089,91.0,2499.9,27.35
271,1782043020968,26.754,93.0,2500.0,28.40
272,1782043021014,23.437,91.0,2500.5,28.40
273,1782043021067,26.211,92.0,2500.0,28.40
274,1782043021134,43.155,91.0,2500.0,27.80
275,1782043021166,24.884,93.0,2500.0,27.80
276,1782043021214,23.189,93.0,2500.1,26.67
277,1782043021263,22.221,93.0,2500.0,26.67
278,1782043021319,27.799,94.0,2500.0,27.77
279,1782043021367,26.071,93.0,2500.0,27.77
280,1782043021432,40.951,91.0,2499.9,28.96
281,1782043021467,26.708,93.0,2500.0,28.96
282,1782043021534,43.438,91.0,2500.0,28.02
283,1782043021567,26.130,93.0,2500.0,28.02
284,1782043021631,39.815,90.0,2500.0,27.59
285,1782043021664,23.373,94.0,2500.0,27.59
286,1782043021717,26.346,95.0,2500.0,27.92
287,1782043021766,25.550,93.0,2500.0,27.92
288,1782043021816,25.084,93.0,2500.0,26.44
289,1782043021865,24.678,93.0,2499.8,26.44
290,1782043021947,24.839,94.0,2500.3,28.46
291,1782043021981,33.324,95.0,2500.2,29.82
292,1782043022044,52.298,91.0,2500.0,29.82
293,1782043022077,32.146,92.0,2500.0,26.90
294,1782043022136,45.268,91.0,2500.0,26.90
295,1782043022168,26.959,92.0,2500.0,26.90
296,1782043022238,47.041,91.0,2500.0,28.46
297,1782043022269,27.605,92.0,2500.0,28.46
298,1782043022316,25.021,93.0,2500.0,27.17
299,1782043022372,30.646,92.0,2500.0,27.17
300,1782043022416,25.570,92.0,2500.0,27.07
301,1782043022469,28.254,92.0,2500.0,27.07
302,1782043022532,41.002,93.0,2500.1,28.95
303,1782043022568,27.020,94.0,2500.0,28.95
304,1782043022632,40.953,92.0,2500.0,31.20
305,1782043022670,28.651,93.0,2500.0,31.20
306,1782043022732,40.119,91.0,2500.0,28.65
307,1782043022766,25.087,93.0,2500.0,28.65
308,1782043022818,26.744,93.0,2500.0,28.26
309,1782043022868,27.608,92.0,2499.7,28.26
310,1782043022931,40.542,91.0,2500.1,28.45
311,1782043022966,25.331,92.0,2500.0,28.45
312,1782043023016,25.233,93.0,2500.0,29.00
313,1782043023068,27.160,93.0,2500.0,29.00
314,1782043023135,43.946,92.0,2500.0,30.43
315,1782043023168,26.993,93.0,2500.0,30.43
316,1782043023218,27.594,94.0,2500.0,30.05
317,1782043023268,27.023,94.0,2500.0,30.05
318,1782043023320,28.981,93.0,2500.0,29.73
319,1782043023366,25.496,93.0,2500.1,29.73
320,1782043023415,24.404,94.0,2500.1,28.50
321,1782043023466,25.661,92.0,2500.0,28.50
322,1782043023531,39.999,92.0,2500.0,27.44
323,1782043023567,26.348,93.0,2500.0,27.44
324,1782043023630,39.545,92.0,2500.2,29.38
325,1782043023666,25.562,92.0,2500.0,29.38
326,1782043023722,30.932,93.0,2500.0,26.78
327,1782043023766,24.926,94.0,2500.0,26.78
328,1782043023833,42.373,92.0,2500.0,30.12
329,1782043023870,28.873,94.0,2500.0,30.12
330,1782043023933,42.562,91.0,2500.0,27.86
331,1782043023964,23.083,94.0,2499.9,27.86
332,1782043024015,23.801,94.0,2500.0,26.69
333,1782043024067,26.064,93.0,2500.0,26.69
334,1782043024132,40.712,91.0,2500.0,27.76
335,1782043024165,24.126,92.0,2500.0,27.76
336,1782043024217,26.249,93.0,2500.0,28.98
337,1782043024266,25.029,93.0,2500.0,28.98
338,1782043024318,26.804,93.0,2500.3,29.02
339,1782043024365,24.357,92.0,2500.0,29.02
340,1782043024431,40.210,91.0,2500.4,28.30
341,1782043024466,25.614,92.0,2500.0,28.30
342,1782043024531,40.560,91.0,2499.9,28.94
343,1782043024587,25.505,92.0,2500.0,28.94
344,1782043024616,24.597,92.0,2500.0,26.71
345,1782043024667,25.950,93.0,2500.0,26.71
346,1782043024718,27.225,94.0,2500.0,29.82
347,1782043024766,25.554,93.0,2500.0,29.82
348,1782043024816,25.420,92.0,2500.1,28.51
349,1782043024864,23.405,92.0,2500.0,28.51
350,1782043024914,23.599,93.0,2500.0,27.35
351,1782043024964,23.625,93.0,2500.1,27.35
352,1782043025014,22.816,93.0,2500.0,30.15
353,1782043025068,26.898,93.0,2500.0,30.15
354,1782043025136,43.233,92.0,2500.0,30.18
355,1782043025177,36.318,93.0,2500.0,30.18
356,1782043025245,53.889,91.0,2500.0,29.60
357,1782043025274,29.208,93.0,2500.0,29.60
358,1782043025334,43.523,91.0,2500.0,27.32
359,1782043025365,24.292,92.0,2500.0,27.32
360,1782043025415,24.003,92.0,2500.0,26.10
361,1782043025466,24.923,93.0,2500.0,26.10
362,1782043025531,39.829,91.0,2500.0,29.16
363,1782043025566,25.191,93.0,2500.0,29.16
364,1782043025617,25.735,94.0,2500.0,28.40
365,1782043025667,26.057,94.0,2500.0,28.40
366,1782043025717,26.214,93.0,2500.0,29.39
367,1782043025765,24.195,93.0,2500.4,29.39
368,1782043025815,24.582,93.0,2500.0,26.85
369,1782043025867,25.817,93.0,2500.0,26.85
370,1782043025920,28.763,92.0,2500.0,28.76
371,1782043025967,26.282,92.0,2500.0,28.76
372,1782043026015,24.622,93.0,2500.0,28.69
373,1782043026065,24.243,93.0,2500.0,28.69
374,1782043026137,45.989,91.0,2500.0,29.81
375,1782043026167,26.156,93.0,2500.0,29.81
376,1782043026234,42.814,91.0,2500.0,28.10
377,1782043026267,26.570,93.0,2500.0,28.10
378,1782043026333,42.425,92.0,2500.0,28.25
379,1782043026365,24.657,93.0,2500.0,28.25
380,1782043026416,25.192,93.0,2500.0,28.16
381,1782043026464,23.373,93.0,2500.6,28.16
382,1782043026515,23.710,92.0,2500.0,27.51
383,1782043026565,24.162,93.0,2500.0,27.51
384,1782043026616,24.808,92.0,2500.0,26.40
385,1782043026667,26.159,93.0,2500.0,26.40
386,1782043026737,46.368,92.0,2500.0,31.19
387,1782043026767,25.983,93.0,2500.0,31.19
388,1782043026835,43.949,90.0,2499.9,28.88
389,1782043026869,28.168,93.0,2500.0,28.88
390,1782043026915,24.284,91.0,2499.4,27.34
391,1782043026965,23.877,92.0,2500.0,27.34
392,1782043027016,25.277,93.0,2500.0,26.55
393,1782043027066,25.612,92.0,2500.0,26.55
394,1782043027117,25.852,91.0,2500.0,26.11
395,1782043027166,25.030,92.0,2500.0,26.11
396,1782043027216,24.787,93.0,2500.0,28.91
397,1782043027269,28.033,93.0,2499.9,28.91
398,1782043027332,41.547,91.0,2500.0,28.95
399,1782043027368,27.395,92.0,2500.0,28.95
400,1782043027434,43.427,90.0,2499.8,27.61
401,1782043027501,33.621,93.0,2500.0,27.61
402,1782043027546,44.645,93.0,2500.0,28.41
403,1782043027578,29.688,93.0,2500.0,28.41
404,1782043027633,41.749,91.0,2500.0,29.64
405,1782043027673,32.269,93.0,2500.0,29.64
406,1782043027754,63.115,92.0,2500.0,28.54
407,1782043027786,31.902,92.0,2500.0,28.54
408,1782043027849,57.673,92.0,2500.0,26.83
409,1782043027882,32.752,93.0,2500.0,26.83
410,1782043027943,51.807,92.0,2500.0,28.20
411,1782043027973,30.255,93.0,2500.0,28.20
412,1782043028039,48.532,92.0,2500.0,29.17
413,1782043028067,26.354,92.0,2500.4,29.17
414,1782043028189,39.431,93.0,2500.0,26.43
415,1782043028225,34.746,93.0,2500.0,27.09
416,1782043028262,36.681,94.0,2500.0,27.09
417,1782043028289,26.819,94.0,2500.0,27.09
418,1782043028340,49.001,92.0,2500.0,31.72
419,1782043028369,28.502,93.0,2500.0,31.72
420,1782043028453,61.809,92.0,2500.0,27.01
421,1782043028485,28.505,95.0,2500.0,27.01
422,1782043028550,58.947,92.0,2500.0,27.24
423,1782043028581,29.989,93.0,2500.0,27.24
424,1782043028643,52.370,91.0,2500.0,26.75
425,1782043028672,28.866,93.0,2500.0,26.75
426,1782043028743,52.489,92.0,2500.0,27.76
427,1782043028779,35.018,93.0,2500.3,27.76
428,1782043028848,57.508,93.0,2500.0,28.35
429,1782043028880,31.607,94.0,2500.0,28.35
430,1782043028918,26.877,94.0,2500.0,30.49
431,1782043028975,34.627,95.0,2500.0,30.49
432,1782043029035,44.129,94.0,2500.0,31.29
433,1782043029069,27.837,95.0,2500.0,31.29
434,1782043029126,31.934,95.0,2500.0,30.21
435,1782043029168,27.209,95.0,2500.0,30.21
436,1782043029239,48.559,93.0,2500.0,31.58
437,1782043029271,29.931,95.0,2500.0,31.58
438,1782043029347,56.310,91.0,2500.0,27.00
439,1782043029398,49.402,94.0,2500.0,27.00
440,1782043029459,60.187,92.0,2500.0,26.37
441,1782043029488,29.121,92.0,2500.0,26.37
442,1782043029542,50.984,92.0,2500.0,27.76
443,1782043029574,30.481,93.0,2500.0,27.76
444,1782043029654,63.542,92.0,2500.0,26.76
445,1782043029747,91.010,92.0,2500.0,27.47
446,1782043029777,29.943,93.0,2500.0,27.47
447,1782043029811,32.918,93.0,2500.0,27.47
448,1782043029848,36.400,92.0,2500.0,27.51
449,1782043029877,28.652,93.0,2500.0,27.51
450,1782043029949,58.213,91.0,2500.0,26.73
451,1782043029977,28.031,93.0,2500.0,26.73
452,1782043030045,54.341,91.0,2500.0,26.62
453,1782043030080,34.138,93.0,2500.0,26.62
454,1782043030139,48.312,91.0,2500.0,27.14
455,1782043030176,34.644,93.0,2500.0,27.14
456,1782043030215,24.530,90.0,2502.7,27.35
457,1782043030269,28.364,93.0,2500.0,27.35
458,1782043030331,39.740,90.0,2499.9,27.68
459,1782043030365,23.981,93.0,2500.0,27.68
460,1782043030440,49.021,90.0,2500.0,27.43
461,1782043030472,31.497,91.0,2500.0,27.43
462,1782043030517,26.373,93.0,2500.0,27.43
463,1782043030566,24.845,92.0,2500.0,28.29
464,1782043030613,22.414,92.0,2500.0,28.29
465,1782043030670,27.294,92.0,2500.0,28.21
466,1782043030718,27.060,92.0,2500.0,28.21
467,1782043030769,28.121,92.0,2500.0,29.00
468,1782043030831,23.933,92.0,2500.0,29.00
469,1782043030864,22.743,94.0,2500.0,28.62
470,1782043030914,23.552,93.0,2500.0,28.62
471,1782043030964,22.731,94.0,2500.0,28.71
472,1782043031013,21.804,92.0,2500.0,28.71
473,1782043031064,23.706,92.0,2500.0,28.60
474,1782043031118,27.565,93.0,2500.0,28.60
475,1782043031168,26.955,93.0,2500.0,28.81
476,1782043031219,28.130,92.0,2499.7,28.81
477,1782043031266,25.702,93.0,2500.0,29.47
478,1782043031315,23.993,93.0,2500.0,29.47
479,1782043031365,23.887,93.0,2500.0,28.23
480,1782043031417,25.800,94.0,2500.0,28.23
481,1782043031464,23.212,93.0,2500.0,28.26
482,1782043031513,22.159,93.0,2500.0,28.26
483,1782043031566,25.032,93.0,2500.0,28.42
484,1782043031615,23.786,94.0,2500.0,28.42
485,1782043031666,25.202,93.0,2500.0,28.89
486,1782043031718,27.120,94.0,2500.9,28.89
487,1782043031768,27.227,94.0,2500.0,27.68
488,1782043031846,55.644,93.0,2500.0,29.14
489,1782043031872,25.360,94.0,2500.0,29.14
490,1782043031913,22.102,94.0,2500.0,29.14
491,1782043031969,27.803,94.0,2500.0,28.28
492,1782043032014,23.107,94.0,2500.0,28.28
493,1782043032069,24.694,93.0,2500.0,29.20
494,1782043032131,39.767,92.0,2499.9,29.20
495,1782043032165,23.703,93.0,2500.0,28.03
496,1782043032215,24.080,94.0,2500.0,28.03
497,1782043032265,24.659,93.0,2500.0,28.01
498,1782043032312,21.565,94.0,2500.0,28.01
499,1782043032364,22.746,92.0,2500.0,27.83
500,1782043032416,24.931,93.0,2500.0,27.83
501,1782043032468,27.511,94.0,2499.9,29.07
502,1782043032519,28.067,93.0,2499.8,29.07
503,1782043032570,28.702,93.0,2500.0,29.62
504,1782043032636,44.111,91.0,2500.0,29.62
505,1782043032665,24.062,93.0,2500.0,28.97
506,1782043032716,25.196,94.0,2500.0,28.97
507,1782043032765,24.262,93.0,2500.0,27.85
508,1782043032815,23.955,92.0,2500.0,27.85
509,1782043032872,31.208,92.0,2500.0,27.99
510,1782043032931,38.565,91.0,2500.0,27.99
511,1782043032967,26.441,92.0,2500.0,28.37
512,1782043033012,21.518,94.0,2500.1,28.37
513,1782043033064,23.257,93.0,2500.0,28.09
514,1782043033115,24.047,94.0,2500.0,28.09
515,1782043033165,24.136,93.0,2500.0,28.08
516,1782043033215,24.206,92.0,2499.8,28.08
517,1782043033263,22.729,94.0,2500.0,28.82
518,1782043033314,22.880,94.0,2500.0,28.82
519,1782043033370,29.386,93.0,2500.0,28.05
520,1782043033418,27.012,93.0,2499.7,28.05
521,1782043033473,32.128,92.0,2500.3,28.09
522,1782043033514,22.984,92.0,2499.8,28.09
523,1782043033563,22.658,92.0,2500.0,28.28
524,1782043033615,24.373,93.0,2500.4,28.28
525,1782043033666,25.437,94.0,2500.0,28.96
526,1782043033716,25.680,94.0,2500.0,28.96
527,1782043033764,23.603,94.0,2500.0,29.36
528,1782043033813,22.519,93.0,2500.0,29.36
529,1782043033867,25.974,93.0,2500.0,28.08
530,1782043033920,29.264,92.0,2500.0,28.08
531,1782043033968,26.787,93.0,2500.0,28.49
532,1782043034063,71.848,93.0,2500.0,28.42
533,1782043034091,28.316,92.0,2500.0,28.42
534,1782043034119,27.169,92.0,2500.0,28.42
535,1782043034172,31.680,93.0,2500.0,27.96
536,1782043034217,26.294,94.0,2500.0,27.96
537,1782043034264,23.693,94.0,2500.0,28.91
538,1782043034316,24.700,93.0,2500.0,28.91
539,1782043034365,24.264,93.0,2500.0,29.03
540,1782043034433,42.652,91.0,2500.0,29.03
541,1782043034468,27.522,93.0,2500.0,27.75
542,1782043034534,42.850,91.0,2500.0,27.75
543,1782043034567,26.567,93.0,2500.0,27.93
544,1782043034637,46.221,91.0,2500.0,27.93
545,1782043034667,25.948,92.0,2500.0,27.55
546,1782043034741,50.367,92.0,2500.0,27.55
547,1782043034770,28.101,93.0,2500.0,26.96
548,1782043034818,26.760,93.0,2500.0,26.96
549,1782043034870,29.641,92.0,2500.0,27.75
550,1782043034915,24.621,92.0,2500.0,27.75
551,1782043034965,23.722,92.0,2500.0,27.23
552,1782043035015,24.535,93.0,2500.0,27.23
553,1782043035067,26.501,92.0,2500.0,27.29
554,1782043035114,23.005,93.0,2500.7,27.29
555,1782043035168,26.854,94.0,2500.0,29.43
556,1782043035234,42.782,91.0,2500.0,29.43
