tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
554,1782044841259,18.366,85.0,2800.0,19.40
555,1782044841311,20.079,85.0,2799.4,19.40
556,1782044841363,21.897,84.0,2800.0,20.54
557,1782044841411,20.551,85.0,2801.2,20.54
558,1782044841460,19.353,85.0,2799.7,20.24
559,1782044841509,18.201,83.0,2799.9,20.24
560,1782044841561,20.140,82.0,2800.4,17.58
561,1782044841609,18.379,84.0,2800.3,17.58
562,1782044841667,25.715,84.0,2800.1,19.50
563,1782044841713,22.181,85.0,2800.1,19.50
564,1782044841760,18.892,85.0,2800.0,20.54
565,1782044841813,22.584,85.0,2800.4,20.54
566,1782044841859,18.600,84.0,2799.6,20.53
567,1782044841910,19.676,84.0,2800.0,20.53
568,1782044841965,24.548,82.0,2800.0,17.91
569,1782044842018,26.732,84.0,2799.9,17.91
570,1782044842065,23.722,84.0,2800.3,20.17
571,1782044842115,24.219,85.0,2799.4,20.17
572,1782044842164,23.231,85.0,2800.1,20.11
573,1782044842218,27.072,85.0,2800.4,20.11
574,1782044842266,25.530,85.0,2800.5,21.67
575,1782044842317,26.455,84.0,2799.2,21.67
576,1782044842365,23.709,83.0,2800.0,20.87
577,1782044842415,23.933,84.0,2800.0,20.87
578,1782044842463,21.856,84.0,2800.5,19.55
579,1782044842510,19.579,84.0,2800.0,19.55
580,1782044842564,23.229,85.0,2800.2,21.06
581,1782044842612,20.948,85.0,2800.1,21.06
582,1782044842665,24.395,85.0,2800.0,23.88
583,1782044842713,22.138,83.0,2800.2,23.88
584,1782044842761,20.182,82.0,2549.8,19.19
585,1782044842815,23.785,84.0,2799.7,19.19
586,1782044842860,18.988,84.0,2800.8,19.20
587,1782044842914,23.542,86.0,2800.1,19.20
588,1782044842961,19.789,85.0,2799.9,18.65
589,1782044843010,19.113,85.0,2800.0,18.65
590,1782044843061,20.462,85.0,2800.1,19.72
591,1782044843112,21.235,83.0,2800.2,19.72
592,1782044843163,22.330,82.0,2800.0,17.50
593,1782044843213,22.536,85.0,2799.6,17.50
594,1782044843263,22.349,85.0,2800.0,19.50
595,1782044843313,22.214,85.0,2799.9,19.50
596,1782044843364,23.196,85.0,2800.4,22.51
597,1782044843411,20.105,85.0,2800.1,22.51
598,1782044843461,20.282,86.0,2800.1,21.99
599,1782044843511,19.965,84.0,2800.8,21.99
600,1782044843564,23.070,85.0,2800.0,18.23
601,1782044843611,19.722,86.0,2800.0,18.23
602,1782044843668,27.200,86.0,2800.3,21.08
603,1782044843714,23.062,82.0,2800.0,21.08
604,1782044843761,20.688,84.0,2800.1,21.97
605,1782044843813,22.490,84.0,2799.3,21.97
606,1782044843861,20.175,83.0,2800.5,21.42
607,1782044843913,21.840,82.0,2549.6,21.42
608,1782044843964,23.123,83.0,2799.2,16.52
609,1782044844019,28.604,84.0,2800.0,16.52
610,1782044844063,22.562,84.0,2799.7,22.16
611,1782044844112,20.870,85.0,2799.8,22.16
612,1782044844164,23.320,85.0,2800.1,18.67
613,1782044844215,23.800,85.0,2800.1,18.67
614,1782044844264,23.600,85.0,2799.4,22.30
615,1782044844313,22.487,84.0,2799.1,22.30
616,1782044844364,23.635,84.0,2800.0,20.00
617,1782044844412,21.382,85.0,2800.0,20.00
618,1782044844461,20.395,85.0,2799.8,21.12
619,1782044844514,23.387,85.0,2800.0,21.12
620,1782044844578,37.163,85.0,2800.0,21.51
621,1782044844616,25.115,85.0,2800.3,21.51
622,1782044844663,22.643,84.0,2549.2,22.56
623,1782044844714,23.403,83.0,2800.1,22.56
624,1782044844763,22.270,84.0,2800.2,19.76
625,1782044844816,24.861,84.0,2800.5,19.76
626,1782044844862,21.363,84.0,2800.1,20.23
627,1782044844914,22.833,85.0,2800.4,20.23
628,1782044844964,23.127,85.0,2800.0,21.85
629,1782044845013,22.080,83.0,2800.4,21.85
630,1782044845065,24.274,82.0,2799.9,18.58
631,1782044845116,25.461,83.0,2800.0,18.58
632,1782044845168,26.856,85.0,2799.9,18.65
633,1782044845215,24.350,85.0,2800.0,18.65
634,1782044845273,31.719,84.0,2799.7,19.57
635,1782044845314,23.072,85.0,2799.9,19.57
636,1782044845365,23.961,85.0,2800.1,21.58
637,1782044845414,22.929,84.0,2799.9,21.58
638,1782044845464,22.865,82.0,2800.4,20.03
639,1782044845512,21.567,85.0,2799.8,20.03
640,1782044845563,22.201,85.0,2550.1,20.66
641,1782044845614,23.392,85.0,2800.4,20.66
642,1782044845665,23.715,85.0,2800.1,21.11
643,1782044845716,25.657,85.0,2799.8,21.11
644,1782044845765,24.591,85.0,2799.5,23.17
645,1782044845816,24.836,84.0,2799.6,23.17
646,1782044845865,24.621,84.0,2798.9,20.01
647,1782044845916,24.771,85.0,2800.1,20.01
648,1782044845961,20.692,85.0,2800.1,21.89
649,1782044846014,23.562,85.0,2799.9,21.89
650,1782044846067,25.753,85.0,2800.0,20.31
651,1782044846114,23.453,85.0,2550.1,20.31
652,1782044846168,27.344,84.0,2799.9,20.58
653,1782044846216,24.950,85.0,2800.2,20.58
654,1782044846269,27.835,85.0,2800.0,21.89
655,1782044846316,24.744,85.0,2800.0,21.89
656,1782044846365,24.322,86.0,2799.2,23.07
657,1782044846416,25.348,86.0,2800.4,23.07
658,1782044846466,25.638,85.0,2800.1,20.89
659,1782044846515,24.628,85.0,2800.2,20.89
660,1782044846563,22.589,84.0,2300.0,18.88
661,1782044846614,23.418,84.0,2799.7,18.88
662,1782044846672,30.747,85.0,2800.0,19.34
663,1782044846824,133.638,86.0,2799.6,21.52
664,1782044846854,29.452,85.0,2799.9,21.52
665,1782044846881,26.113,86.0,2550.1,20.11
666,1782044846908,27.122,85.0,2799.8,20.11
667,1782044846936,27.539,85.0,2800.1,20.11
668,1782044846964,23.125,84.0,2549.9,21.15
669,1782044847015,23.840,85.0,2800.0,21.15
670,1782044847070,29.347,86.0,2800.7,20.66
671,1782044847119,27.729,86.0,2800.1,20.66
672,1782044847169,28.140,85.0,2801.1,20.00
673,1782044847214,22.723,85.0,2799.9,20.00
674,1782044847263,22.082,85.0,2800.5,20.00
675,1782044847314,23.513,81.0,2799.6,20.90
676,1782044847365,24.598,82.0,2800.0,18.45
677,1782044847416,25.534,82.0,2801.1,18.45
678,1782044847462,21.128,83.0,2800.0,18.45
679,1782044847514,22.737,83.0,2799.8,20.65
680,1782044847609,68.598,86.0,2800.0,23.92
681,1782044847635,24.969,85.0,2800.1,23.92
682,1782044847667,26.495,85.0,2799.9,27.48
683,1782044847713,22.323,83.0,2799.9,27.48
684,1782044847769,28.479,85.0,2800.0,21.85
685,1782044847820,28.715,84.0,2800.4,21.85
686,1782044847866,24.731,84.0,2800.0,21.85
687,1782044847915,24.096,84.0,2800.0,24.33
688,1782044847967,26.041,84.0,2799.8,24.33
689,1782044848015,24.164,84.0,2800.0,21.07
690,1782044848065,23.788,83.0,2799.9,21.07
691,1782044848114,23.451,83.0,2800.7,20.58
692,1782044848165,24.120,83.0,2800.3,20.58
693,1782044848215,23.979,84.0,2799.8,17.52
694,1782044848265,24.585,84.0,2799.8,17.52
695,1782044848315,24.601,85.0,2800.5,21.41
696,1782044848366,25.622,85.0,2800.6,21.41
697,1782044848414,23.543,85.0,2799.7,20.77
698,1782044848464,22.904,85.0,2800.0,20.77
699,1782044848512,21.417,84.0,2799.9,21.45
700,1782044848566,25.032,82.0,2800.4,21.45
701,1782044848614,23.066,81.0,2800.2,16.49
702,1782044848667,26.534,83.0,2800.2,16.49
703,1782044848714,22.967,82.0,2800.2,20.89
704,1782044848765,23.752,84.0,2800.0,20.89
705,1782044848817,26.632,84.0,2800.4,22.39
706,1782044848863,21.847,84.0,2799.9,22.39
707,1782044848913,22.307,83.0,2300.5,21.05
708,1782044848965,24.504,82.0,2799.6,21.05
709,1782044849016,24.731,83.0,2800.0,17.42
710,1782044849065,23.787,83.0,2799.9,17.42
711,1782044849115,24.570,84.0,2549.5,21.45
712,1782044849172,31.272,85.0,2800.0,21.45
713,1782044849217,26.673,84.0,2800.0,20.39
714,1782044849268,27.345,84.0,2799.9,20.39
715,1782044849318,27.087,84.0,2800.0,20.54
716,1782044849365,24.371,82.0,2800.1,20.54
717,1782044849415,23.991,83.0,2800.8,21.41
718,1782044849468,27.065,84.0,2800.5,21.41
719,1782044849516,25.562,84.0,2800.2,21.85
720,1782044849564,22.967,85.0,2800.0,21.85
721,1782044849616,24.719,84.0,2800.3,20.16
722,1782044849667,26.460,84.0,2800.5,20.16
723,1782044849715,24.043,81.0,2800.3,20.28
724,1782044849767,25.960,81.0,2800.0,20.28
725,1782044849817,26.419,83.0,2800.6,18.82
726,1782044849863,22.607,84.0,2800.4,18.82
727,1782044849913,22.648,83.0,2800.1,20.52
728,1782044849966,24.735,83.0,2800.0,20.52
729,1782044850013,21.994,84.0,2800.0,20.14
730,1782044850066,24.828,83.0,2800.1,20.14
731,1782044850114,23.697,81.0,2800.0,19.47
732,1782044850164,23.419,81.0,2300.0,19.47
733,1782044850214,23.017,82.0,2800.1,16.26
734,1782044850267,25.828,83.0,2800.0,16.26
735,1782044850315,24.029,83.0,2800.0,20.85
736,1782044850366,25.237,82.0,2550.5,20.85
737,1782044850416,25.625,83.0,2800.0,21.35
738,1782044850464,23.450,84.0,2549.6,21.35
739,1782044850516,25.326,84.0,2801.4,20.11
740,1782044850564,22.928,83.0,2550.2,20.11
741,1782044850617,26.443,83.0,2799.9,20.14
742,1782044850665,23.936,84.0,2800.3,20.14
743,1782044850717,25.816,85.0,2800.0,19.30
744,1782044850764,23.003,86.0,2800.0,19.30
745,1782044850821,30.517,86.0,2800.5,20.84
746,1782044850875,34.350,84.0,2799.9,20.84
747,1782044850916,24.793,84.0,2800.0,21.24
748,1782044850966,24.974,86.0,2799.9,21.24
749,1782044851013,22.177,84.0,2551.4,20.50
750,1782044851062,21.343,80.0,2800.0,20.50
751,1782044851114,23.408,84.0,2300.1,15.43
752,1782044851164,23.691,85.0,2800.0,15.43
753,1782044851213,22.133,86.0,2800.1,18.26
754,1782044851263,21.917,86.0,2800.2,18.26
755,1782044851315,24.536,86.0,2799.8,19.39
756,1782044851365,24.116,86.0,2800.5,19.39
757,1782044851416,25.579,86.0,2800.2,20.49
758,1782044851465,24.067,82.0,2800.6,20.49
759,1782044851516,25.297,84.0,2800.2,17.60
760,1782044851573,32.423,86.0,2799.7,17.60
761,1782044851613,21.808,86.0,2800.5,21.37
762,1782044851666,25.409,86.0,2550.2,21.37
763,1782044851712,21.096,86.0,2800.7,19.63
764,1782044851764,23.075,86.0,2800.0,19.63
765,1782044851814,22.898,85.0,2799.8,20.34
766,1782044851863,22.494,85.0,2799.4,20.34
767,1782044851913,22.245,87.0,2800.0,19.08
768,1782044851960,19.247,86.0,2800.0,19.08
769,1782044852013,22.547,86.0,2800.0,19.62
770,1782044852060,19.551,86.0,2799.8,19.62
771,1782044852115,24.414,86.0,2800.6,19.61
772,1782044852162,20.899,86.0,2800.6,19.61
773,1782044852211,19.970,85.0,2800.0,19.00
774,1782044852260,19.140,84.0,2550.2,19.00
775,1782044852311,20.554,86.0,2800.6,17.55
776,1782044852362,21.179,86.0,2799.3,17.55
777,1782044852411,20.137,86.0,2800.3,19.74
778,1782044852460,19.057,86.0,2800.3,19.74
779,1782044852509,18.557,86.0,2800.1,20.17
780,1782044852563,22.435,84.0,2801.4,20.17
781,1782044852615,23.963,84.0,2800.0,22.76
782,1782044852666,25.184,84.0,2799.3,22.76
783,1782044852714,23.546,84.0,2800.1,21.61
784,1782044852762,21.551,83.0,2800.4,21.61
785,1782044852813,22.241,84.0,2800.2,22.01
786,1782044852861,20.543,84.0,2799.8,22.01
787,1782044852911,20.643,84.0,2799.9,19.44
788,1782044852963,21.994,83.0,2799.8,19.44
789,1782044853010,18.952,82.0,2799.8,19.99
790,1782044853059,17.846,83.0,2799.7,19.99
791,1782044853110,19.259,79.0,2049.9,16.12
792,1782044853163,21.998,83.0,2550.1,16.12
793,1782044853210,19.033,82.0,2800.3,17.24
794,1782044853262,21.603,83.0,2800.0,17.24
795,1782044853313,21.833,83.0,2799.9,20.50
796,1782044853362,21.050,83.0,2800.3,20.50
797,1782044853415,23.819,83.0,2800.0,20.32
798,1782044853460,19.046,81.0,2299.6,20.32
799,1782044853511,20.163,82.0,2799.0,18.30
800,1782044853560,19.685,82.0,2550.1,18.30
801,1782044853613,22.404,81.0,2800.2,15.77
802,1782044853669,27.758,83.0,2800.1,15.77
803,1782044853713,21.962,82.0,2800.0,20.60
804,1782044853761,20.174,82.0,2800.1,20.60
805,1782044853813,21.836,83.0,2799.9,20.68
806,1782044853864,23.436,82.0,2551.0,20.68
807,1782044853911,20.553,82.0,2800.2,19.66
808,1782044853964,23.057,82.0,2800.5,19.66
809,1782044854012,21.257,83.0,2799.6,18.39
810,1782044854059,18.489,82.0,2799.5,18.39
811,1782044854111,19.828,82.0,2799.8,18.85
812,1782044854164,22.834,83.0,2800.0,18.85
813,1782044854211,20.209,83.0,2550.1,20.27
814,1782044854260,19.046,83.0,2550.2,20.27
815,1782044854312,21.153,82.0,2800.8,18.54
816,1782044854363,22.062,81.0,2550.3,18.54
817,1782044854413,22.407,83.0,2800.8,18.56
818,1782044854466,24.760,82.0,2800.0,18.56
819,1782044854513,22.534,83.0,2800.0,23.82
820,1782044854566,25.423,84.0,2799.9,23.82
821,1782044854615,24.552,83.0,2799.7,23.53
822,1782044854664,23.118,83.0,2799.6,23.53
823,1782044854712,20.863,82.0,2550.2,20.28
824,1782044854762,21.402,81.0,2800.0,20.28
825,1782044854815,23.795,83.0,2800.1,18.70
826,1782044854863,22.218,84.0,2800.1,18.70
827,1782044854914,23.116,84.0,2800.0,21.61
828,1782044854964,22.849,83.0,2800.0,21.61
829,1782044855013,21.792,83.0,2800.1,21.72
830,1782044855062,21.229,83.0,2550.0,21.72
831,1782044855111,20.151,83.0,2800.2,20.11
832,1782044855161,20.256,82.0,2550.2,20.11
833,1782044855211,19.785,82.0,2800.0,16.55
834,1782044855260,19.646,84.0,2799.9,16.55
835,1782044855314,22.644,83.0,2800.0,19.14
836,1782044855365,23.879,83.0,2549.5,19.14
837,1782044855414,23.322,83.0,2799.7,19.76
838,1782044855462,21.160,84.0,2800.3,19.76
839,1782044855510,19.562,83.0,2800.0,19.70
840,1782044855562,20.934,80.0,2800.4,19.70
841,1782044855612,21.534,83.0,2799.3,18.05
842,1782044855662,20.919,82.0,2799.6,18.05
843,1782044855711,20.580,83.0,2800.1,18.62
844,1782044855763,22.351,82.0,2800.1,18.62
845,1782044855816,25.207,84.0,2799.7,21.26
846,1782044855864,22.890,84.0,2549.5,21.26
847,1782044855913,22.297,84.0,2800.0,19.00
848,1782044855962,21.363,84.0,2800.0,19.00
849,1782044856018,26.774,83.0,2799.8,20.57
850,1782044856062,20.992,82.0,2800.1,20.57
851,1782044856112,21.171,80.0,2550.0,17.57
852,1782044856162,21.205,83.0,2800.0,17.57
853,1782044856210,19.556,83.0,2801.6,18.60
854,1782044856263,22.429,84.0,2800.1,18.60
855,1782044856312,21.661,84.0,2800.3,19.95
856,1782044856363,21.945,84.0,2800.0,19.95
857,1782044856412,21.168,83.0,2799.7,20.66
858,1782044856461,20.168,84.0,2800.2,20.66
859,1782044856510,18.870,84.0,2299.8,18.85
860,1782044856565,24.644,83.0,2799.9,18.85
861,1782044856614,23.446,84.0,2799.1,17.06
862,1782044856663,21.787,84.0,2799.9,17.06
863,1782044856713,22.469,84.0,2800.4,19.35
864,1782044856761,20.389,84.0,2799.9,19.35
865,1782044856812,20.782,84.0,2800.0,20.18
866,1782044856861,20.067,84.0,2800.2,20.18
867,1782044856913,22.150,82.0,2799.5,18.97
868,1782044856962,21.621,81.0,2800.3,18.97
869,1782044857014,23.488,83.0,2800.5,18.02
870,1782044857064,23.186,84.0,2799.8,18.02
871,1782044857113,21.778,84.0,2800.0,21.11
872,1782044857164,22.896,84.0,2799.7,21.11
873,1782044857211,20.484,84.0,2800.6,20.79
874,1782044857265,24.199,84.0,2800.1,20.79
875,1782044857312,21.458,81.0,2800.8,19.61
876,1782044857362,21.371,81.0,2550.0,19.61
877,1782044857411,19.755,83.0,2800.0,16.99
878,1782044857461,19.989,84.0,2800.0,16.99
879,1782044857511,20.594,84.0,2800.4,20.60
880,1782044857562,21.119,84.0,2800.0,20.60
881,1782044857612,21.506,84.0,2800.2,23.24
882,1782044857665,24.229,84.0,2800.4,23.24
883,1782044857712,21.159,82.0,2800.0,19.55
884,1782044857762,21.695,85.0,2800.0,19.55
885,1782044857814,22.815,86.0,2800.0,20.70
886,1782044857859,18.558,86.0,2549.9,20.70
887,1782044857912,20.744,86.0,2799.9,19.52
888,1782044857963,22.231,86.0,2800.4,19.52
889,1782044858011,20.659,85.0,2800.0,18.27
890,1782044858062,21.699,86.0,2800.0,18.27
891,1782044858116,24.974,86.0,2550.2,19.69
892,1782044858164,23.652,86.0,2800.1,19.69
893,1782044858212,20.754,86.0,2800.0,20.30
894,1782044858260,18.810,84.0,2800.1,20.30
895,1782044858312,20.809,82.0,2800.0,17.96
896,1782044858361,19.851,83.0,2800.0,17.96
897,1782044858413,22.361,84.0,2799.9,19.71
898,1782044858462,20.992,85.0,2800.1,19.71
899,1782044858510,19.573,85.0,2800.4,19.71
900,1782044858563,22.599,84.0,2549.8,19.01
901,1782044858610,19.181,84.0,2799.4,19.01
902,1782044858661,20.646,83.0,2800.4,19.27
903,1782044858714,23.586,84.0,2800.1,18.15
904,1782044858762,20.714,82.0,2800.0,18.15
905,1782044858816,25.090,84.0,2800.0,20.25
906,1782044858863,22.400,85.0,2799.9,20.25
907,1782044858915,24.140,85.0,2799.9,25.00
908,1782044858961,20.463,85.0,2550.0,25.00
909,1782044859012,20.949,85.0,2800.0,25.00
910,1782044859061,20.245,85.0,2800.0,21.95
911,1782044859110,19.419,85.0,2550.0,21.95
912,1782044859163,21.757,84.0,2800.0,21.54
913,1782044859210,19.091,80.0,2800.1,21.54
914,1782044859261,20.438,83.0,2800.0,15.92
915,1782044859314,23.647,85.0,2800.2,19.68
916,1782044859364,22.795,85.0,2800.0,19.68
917,1782044859413,21.836,85.0,2800.0,19.68
918,1782044859460,19.154,86.0,2800.0,21.52
919,1782044859513,21.900,86.0,2800.2,21.52
920,1782044859564,23.485,85.0,2800.5,20.16
921,1782044859613,22.029,85.0,2800.5,20.16
922,1782044859667,26.252,83.0,2799.9,22.04
923,1782044859714,23.504,85.0,2799.8,22.04
924,1782044859762,20.729,84.0,2800.0,23.49
925,1782044859812,21.665,85.0,2799.8,23.49
926,1782044859861,20.573,85.0,2550.0,21.60
927,1782044859912,20.993,86.0,2800.0,21.60
928,1782044859963,21.894,86.0,2800.1,20.68
929,1782044860009,18.453,85.0,2799.8,20.68
930,1782044860061,20.357,84.0,2800.8,20.00
931,1782044860111,20.122,83.0,2800.4,20.00
932,1782044860161,20.634,85.0,2800.2,17.07
933,1782044860211,20.613,84.0,2800.0,17.07
934,1782044860261,19.778,85.0,2800.1,19.48
935,1782044860311,20.129,85.0,2800.1,19.48
936,1782044860365,24.613,86.0,2800.0,21.32
937,1782044860413,22.002,86.0,2801.4,21.32
938,1782044860462,21.181,86.0,2799.8,24.18
939,1782044860510,19.633,85.0,2550.1,24.18
940,1782044860561,20.493,86.0,2799.8,22.23
941,1782044860612,20.755,87.0,2800.0,22.23
942,1782044860663,22.695,87.0,2550.0,24.53
943,1782044860715,24.290,88.0,2800.1,24.53
944,1782044860765,24.475,88.0,2800.1,26.06
945,1782044860815,23.706,87.0,2800.5,26.06
946,1782044860861,20.286,87.0,2799.7,23.73
947,1782044860911,20.368,86.0,2800.0,23.73
948,1782044860961,19.957,84.0,2800.1,19.25
949,1782044861012,21.604,83.0,2800.2,19.25
950,1782044861061,20.693,85.0,2800.4,17.60
951,1782044861111,19.943,85.0,2548.8,17.60
952,1782044861161,19.896,85.0,2800.0,20.15
953,1782044861212,21.166,85.0,2799.9,20.15
954,1782044861261,20.056,85.0,2800.1,20.02
955,1782044861311,20.625,84.0,2800.2,20.02
956,1782044861362,21.431,84.0,2800.5,19.87
957,1782044861410,19.463,84.0,2799.6,19.87
958,1782044861462,21.649,85.0,2800.0,17.64
959,1782044861515,24.110,86.0,2800.8,17.64
960,1782044861569,28.444,86.0,2800.5,17.83
961,1782044861617,26.049,86.0,2800.7,17.83
962,1782044861668,27.194,86.0,2800.5,21.70
963,1782044861713,22.216,86.0,2549.9,21.70
964,1782044861766,25.298,86.0,2800.0,20.63
965,1782044861814,23.402,87.0,2800.5,20.63
966,1782044861862,20.807,86.0,2799.9,20.41
967,1782044861912,20.948,85.0,2800.0,20.41
968,1782044861963,22.694,85.0,2799.8,14.98
969,1782044862015,23.719,85.0,2800.0,14.98
970,1782044862063,22.247,85.0,2799.9,19.40
971,1782044862109,17.762,85.0,2800.0,19.40
972,1782044862164,23.014,85.0,2800.0,19.00
973,1782044862210,18.734,85.0,2800.0,19.00
974,1782044862259,18.286,84.0,2799.8,19.37
975,1782044862312,21.461,84.0,2800.0,19.37
976,1782044862360,19.603,82.0,2800.0,19.20
977,1782044862415,23.919,85.0,2800.0,19.20
978,1782044862464,22.810,84.0,2799.9,18.12
979,1782044862511,19.943,85.0,2799.8,18.12
980,1782044862561,19.996,85.0,2800.0,21.20
981,1782044862616,24.926,85.0,2800.0,21.20
982,1782044862664,23.664,86.0,2800.1,24.01
983,1782044862709,18.673,85.0,2800.0,24.01
984,1782044862760,19.514,84.0,2799.9,21.79
985,1782044862811,19.845,83.0,2800.0,21.79
986,1782044862858,17.447,85.0,2799.8,18.35
987,1782044862911,20.300,85.0,2799.9,18.35
988,1782044862963,22.269,85.0,2549.8,19.42
989,1782044863010,19.434,85.0,2800.0,19.42
990,1782044863060,19.460,85.0,2800.0,19.85
991,1782044863110,19.222,85.0,2800.0,19.85
992,1782044863159,18.354,85.0,2550.2,19.58
993,1782044863209,18.440,83.0,2799.8,19.58
994,1782044863259,18.128,85.0,2800.5,17.77
995,1782044863310,18.832,85.0,2799.5,17.77
996,1782044863360,19.614,85.0,2550.2,19.11
997,1782044863577,185.724,81.0,2551.3,17.12
998,1782044863601,24.555,84.0,2800.3,17.12
999,1782044863624,21.871,85.0,2800.3,17.12
1000,1782044863643,19.156,85.0,2799.8,18.66
1001,1782044863661,17.837,85.0,2550.0,18.66
1002,1782044863685,23.759,85.0,2550.0,18.66
1003,1782044863712,20.864,85.0,2800.0,18.66
1004,1782044863762,20.798,85.0,2800.0,21.33
1005,1782044863810,18.719,85.0,2800.6,21.33
1006,1782044863863,22.240,85.0,2799.6,20.64
1007,1782044863912,21.240,86.0,2800.6,20.64
1008,1782044863960,19.296,85.0,2799.9,20.34
1009,1782044864013,21.759,83.0,2300.0,20.34
1010,1782044864058,17.473,82.0,2550.0,18.68
1011,1782044864109,18.334,84.0,2800.5,18.68
1012,1782044864160,18.917,84.0,2799.9,18.32
1013,1782044864214,22.818,85.0,2800.6,18.32
1014,1782044864259,17.786,85.0,2800.0,20.26
1015,1782044864313,21.991,85.0,2800.0,20.26
1016,1782044864360,19.312,85.0,2299.9,19.31
1017,1782044864411,20.367,85.0,2800.3,19.31
1018,1782044864458,17.243,84.0,2300.6,20.29
1019,1782044864513,22.413,84.0,2800.2,20.29
1020,1782044864562,20.972,84.0,2800.4,17.50
1021,1782044864610,18.742,85.0,2549.2,17.50
1022,1782044864663,22.234,85.0,2799.4,19.94
1023,1782044864712,21.533,85.0,2800.0,19.94
1024,1782044864763,22.289,86.0,2800.0,21.46
1025,1782044864813,22.304,87.0,2800.2,21.46
1026,1782044864859,18.388,85.0,2799.6,24.16
1027,1782044864911,20.482,82.0,2550.0,24.16
1028,1782044864960,19.683,85.0,2800.0,16.89
1029,1782044865012,21.100,84.0,2800.0,16.89
1030,1782044865059,18.165,85.0,2800.0,20.13
1031,1782044865108,17.331,85.0,2800.0,20.13
1032,1782044865159,17.990,85.0,2800.0,19.24
1033,1782044865210,18.775,85.0,2800.8,19.24
1034,1782044865262,20.717,85.0,2798.8,19.93
1035,1782044865310,18.824,83.0,2800.1,19.93
1036,1782044865360,19.628,83.0,2800.0,18.34
1037,1782044865410,19.474,85.0,2800.1,18.34
1038,1782044865464,22.895,85.0,2799.6,19.74
1039,1782044865510,19.586,85.0,2550.0,19.74
1040,1782044865559,18.114,85.0,2800.6,20.86
1041,1782044865609,18.477,85.0,2800.0,20.86
1042,1782044865662,20.867,85.0,2800.3,18.89
1043,1782044865712,21.264,85.0,2800.1,18.89
1044,1782044865758,17.593,85.0,2800.7,19.01
1045,1782044865811,19.759,83.0,2799.8,19.01
1046,1782044865861,19.730,84.0,2800.0,17.73
1047,1782044865910,19.071,85.0,2799.8,17.73
1048,1782044865960,19.009,85.0,2800.0,18.01
1049,1782044866010,19.008,84.0,2800.1,18.01
1050,1782044866058,17.639,85.0,2799.8,20.45
1051,1782044866111,19.811,85.0,2800.0,20.45
1052,1782044866159,17.942,83.0,2550.0,18.66
1053,1782044866209,17.789,81.0,2550.0,18.66
1054,1782044866258,17.008,84.0,2800.0,17.62
1055,1782044866310,19.411,84.0,2799.2,17.62
1056,1782044866361,20.524,85.0,2799.7,18.54
1057,1782044866410,19.341,84.0,2800.4,18.54
1058,1782044866461,20.696,84.0,2800.0,21.00
1059,1782044866509,17.750,84.0,2800.2,21.00
1060,1782044866558,17.224,83.0,2799.7,19.71
1061,1782044866609,18.073,81.0,2549.8,19.71
1062,1782044866663,22.666,84.0,2800.0,17.13
1063,1782044866709,18.658,83.0,2550.0,17.13
1064,1782044866759,18.507,84.0,2800.2,19.25
1065,1782044866812,20.946,84.0,2800.0,19.25
1066,1782044866858,17.343,84.0,2800.9,20.70
1067,1782044866908,17.241,84.0,2799.8,20.70
1068,1782044866959,18.672,84.0,2799.8,18.99
1069,1782044867010,19.131,85.0,2800.0,18.99
1070,1782044867058,17.101,80.0,2800.0,18.61
1071,1782044867111,19.978,83.0,2800.0,18.61
1072,1782044867160,19.558,84.0,2799.4,18.85
1073,1782044867212,21.028,85.0,2800.7,18.85
1074,1782044867259,17.719,85.0,2800.4,19.77
1075,1782044867311,19.756,85.0,2800.0,19.77
1076,1782044867359,18.479,84.0,2799.7,18.66
1077,1782044867410,18.811,84.0,2800.0,18.66
1078,1782044867459,18.327,84.0,2800.3,20.15
1079,1782044867509,18.093,83.0,2299.9,20.15
1080,1782044867562,20.894,85.0,2800.0,19.69
1081,1782044867610,19.162,85.0,2800.3,19.69
1082,1782044867664,22.818,85.0,2799.9,23.10
1083,1782044867709,18.305,85.0,2799.6,23.10
1084,1782044867760,19.347,85.0,2799.9,20.17
1085,1782044867811,20.524,85.0,2800.0,20.17
1086,1782044867860,19.019,85.0,2800.0,20.48
1087,1782044867908,17.617,84.0,2799.9,20.48
1088,1782044867959,17.751,80.0,2800.1,16.98
1089,1782044868008,17.640,84.0,2800.3,16.98
1090,1782044868059,18.053,84.0,2550.1,18.73
1091,1782044868111,19.783,84.0,2799.8,18.73
1092,1782044868159,17.982,85.0,2800.2,18.77
1093,1782044868210,18.818,85.0,2800.0,18.77
1094,1782044868258,17.365,85.0,2800.3,19.68
1095,1782044868309,18.474,84.0,2799.6,19.68
1096,1782044868360,18.907,85.0,2799.9,19.76
1097,1782044868418,27.479,84.0,2799.7,19.76
1098,1782044868461,19.749,85.0,2800.0,22.39
1099,1782044868508,17.319,87.0,2800.0,22.39
1100,1782044868561,20.283,86.0,2800.0,26.48
1101,1782044868610,19.219,87.0,2800.1,26.48
1102,1782044868665,24.186,87.0,2800.1,26.08
1103,1782044868710,19.621,88.0,2799.8,26.08
1104,1782044868758,17.184,88.0,2799.3,26.42
1105,1782044868811,20.023,88.0,2800.1,26.42
1106,1782044868859,17.862,87.0,2799.4,25.03
