tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
66,1782040022870,12.708,97.0,3830.1,-1.00
67,1782040022919,11.461,97.0,3503.6,-1.00
68,1782040022969,11.280,97.0,3901.1,-1.00
69,1782040023020,12.144,100.0,3899.8,-1.00
70,1782040023106,48.086,80.0,800.0,-1.00
71,1782040023161,52.886,77.0,799.8,-1.00
72,1782040023215,53.264,74.0,800.0,-1.00
73,1782040023265,48.071,73.0,800.1,-1.00
74,1782040023308,41.941,73.0,800.1,-1.00
75,1782040023357,47.739,73.0,800.0,-1.00
76,1782040023411,52.304,73.0,800.0,-1.00
77,1782040023455,42.530,73.0,800.1,-1.00
78,1782040023507,48.923,73.0,799.9,-1.00
79,1782040023559,50.789,72.0,800.0,-1.00
80,1782040023616,55.572,73.0,800.1,-1.00
81,1782040023759,141.683,98.0,3900.6,-1.00
82,1782040023772,12.496,96.0,3899.4,-1.00
83,1782040023785,12.378,99.0,3900.0,-1.00
84,1782040023797,12.238,99.0,3900.1,-1.00
85,1782040023822,14.248,100.0,3900.0,-1.00
86,1782040023870,12.445,100.0,3411.8,-1.00
87,1782040023920,11.733,100.0,3677.1,-1.00
88,1782040023970,12.423,100.0,3700.0,-1.00
89,1782040024021,12.741,100.0,3712.0,-1.00
90,1782040024071,13.317,100.0,3424.9,-1.00
91,1782040024120,12.536,100.0,3702.7,-1.00
92,1782040024170,12.479,100.0,3800.0,-1.00
93,1782040024219,11.406,99.0,3693.7,-1.00
94,1782040024269,11.531,100.0,3331.3,-1.00
95,1782040024320,12.209,100.0,3729.5,-1.00
96,1782040024372,13.956,100.0,3691.2,-1.00
97,1782040024421,13.167,100.0,3600.0,-1.00
98,1782040024472,14.236,100.0,3600.6,-1.00
99,1782040024523,15.255,99.0,3699.3,-1.00
100,1782040024570,12.409,100.0,3700.1,-1.00
101,1782040024619,11.691,100.0,3641.9,-1.00
102,1782040024669,11.156,100.0,3014.8,-1.00
103,1782040024720,11.976,98.0,3899.9,-1.00
104,1782040024769,11.199,100.0,3624.5,-1.00
105,1782040024822,14.137,100.0,3600.8,-1.00
106,1782040024872,13.884,100.0,3699.5,-1.00
107,1782040024919,10.753,100.0,3337.5,-1.00
108,1782040024970,11.713,100.0,3711.2,-1.00
109,1782040025019,11.245,99.0,3622.0,-1.00
110,1782040025070,11.825,91.0,3855.8,-1.00
111,1782040025120,12.109,90.0,2660.6,-1.00
112,1782040025170,12.238,100.0,3692.7,-1.00
113,1782040025221,13.317,99.0,3631.3,-1.00
114,1782040025270,11.747,100.0,3631.6,-1.00
115,1782040025322,14.539,100.0,3537.8,-1.00
116,1782040025410,52.609,81.0,799.9,-1.00
117,1782040025455,43.398,77.0,800.0,-1.00
118,1782040025505,47.059,75.0,800.0,-1.00
119,1782040025558,49.937,74.0,800.0,-1.00
120,1782040025626,67.035,73.0,800.0,-1.00
121,1782040025683,55.605,73.0,800.0,-1.00
122,1782040025733,48.268,73.0,800.0,-1.00
123,1782040025786,51.914,73.0,800.0,-1.00
124,1782040025835,47.462,73.0,970.1,-1.00
125,1782040025848,12.801,88.0,3580.0,-1.00
126,1782040025870,11.863,94.0,3512.3,-1.00
127,1782040025920,12.520,97.0,3899.9,-1.00
128,1782040025970,12.698,100.0,3829.7,-1.00
129,1782040026020,12.374,100.0,3651.9,-1.00
130,1782040026070,12.260,100.0,3300.3,-1.00
131,1782040026121,13.503,100.0,3165.1,-1.00
132,1782040026173,15.428,100.0,3487.9,-1.00
133,1782040026220,12.492,100.0,3443.2,-1.00
134,1782040026269,11.531,100.0,3512.8,-1.00
135,1782040026322,14.622,100.0,3399.0,-1.00
136,1782040026375,17.253,100.0,3400.1,-1.00
137,1782040026422,13.817,100.0,3353.5,-1.00
138,1782040026470,12.172,100.0,3400.1,-1.00
139,1782040026520,12.400,100.0,3400.6,-1.00
140,1782040026572,14.131,100.0,3400.0,-1.00
141,1782040026623,15.633,100.0,3565.2,-1.00
142,1782040026669,11.560,96.0,3490.5,-1.00
143,1782040026724,16.456,100.0,3784.2,-1.00
144,1782040026774,15.800,100.0,3899.8,-1.00
145,1782040026828,20.327,100.0,2807.3,-1.00
146,1782040026873,15.682,100.0,3545.1,-1.00
147,1782040026925,17.627,100.0,3461.7,-1.00
148,1782040026971,13.080,100.0,3338.3,-1.00
149,1782040027020,12.093,100.0,3689.0,-1.00
150,1782040027073,14.908,100.0,3371.9,-1.00
151,1782040027122,14.219,100.0,3338.1,-1.00
152,1782040027173,15.281,100.0,3401.4,-1.00
153,1782040027222,14.492,100.0,3091.1,-1.00
154,1782040027271,13.414,100.0,3084.0,-1.00
155,1782040027320,12.506,100.0,3799.8,-1.00
156,1782040027374,16.039,99.0,3651.3,-1.00
157,1782040027421,12.823,99.0,3699.2,-1.00
158,1782040027475,17.257,91.0,1080.4,-1.00
159,1782040027559,50.962,79.0,800.0,-1.00
160,1782040027613,53.262,76.0,800.0,-1.00
161,1782040027667,52.479,74.0,800.0,-1.00
162,1782040027718,49.765,74.0,800.0,-1.00
163,1782040027769,49.082,73.0,800.0,-1.00
164,1782040027820,50.136,73.0,799.9,-1.00
165,1782040027860,37.997,82.0,3900.0,-1.00
166,1782040027876,15.960,99.0,3900.7,-1.00
167,1782040027918,10.676,88.0,2737.9,-1.00
168,1782040027970,12.105,99.0,3125.0,-1.00
169,1782040028019,11.537,92.0,3878.5,-1.00
170,1782040028075,17.371,100.0,3761.7,-1.00
171,1782040028122,14.472,100.0,3528.9,-1.00
172,1782040028175,17.268,100.0,3515.1,-1.00
173,1782040028220,12.751,100.0,3399.9,-1.00
174,1782040028271,13.085,100.0,3500.2,-1.00
175,1782040028321,12.902,100.0,3500.7,-1.00
176,1782040028370,12.483,100.0,3101.4,-1.00
177,1782040028420,12.261,96.0,2669.8,-1.00
178,1782040028469,11.599,100.0,2864.9,-1.00
179,1782040028521,13.668,100.0,3586.3,-1.00
180,1782040028570,12.610,100.0,3568.6,-1.00
181,1782040028620,12.226,100.0,3161.0,-1.00
182,1782040028670,12.475,100.0,3126.8,-1.00
183,1782040028721,13.373,100.0,3499.2,-1.00
184,1782040028771,13.152,100.0,3600.4,-1.00
185,1782040028824,16.299,98.0,3491.4,-1.00
186,1782040028874,16.244,98.0,3495.7,-1.00
187,1782040028922,14.435,100.0,3373.1,-1.00
188,1782040028972,14.061,100.0,3399.9,-1.00
189,1782040029022,13.740,100.0,3499.2,-1.00
190,1782040029074,15.956,100.0,3298.8,-1.00
191,1782040029121,13.236,100.0,3292.0,-1.00
192,1782040029172,14.005,100.0,3299.4,-1.00
193,1782040029223,15.249,100.0,2825.2,-1.00
194,1782040029269,11.281,100.0,2971.8,-1.00
195,1782040029321,12.856,100.0,3243.8,-1.00
196,1782040029373,14.803,95.0,3122.8,-1.00
197,1782040029421,13.400,100.0,2847.7,-1.00
198,1782040029469,11.696,100.0,3600.8,-1.00
199,1782040029520,12.318,100.0,3599.7,-1.00
200,1782040029570,12.330,100.0,3515.6,-1.00
201,1782040029619,11.470,100.0,3600.1,-1.00
202,1782040029671,13.516,100.0,3186.6,-1.00
203,1782040029721,13.186,98.0,3288.9,-1.00
204,1782040029771,12.896,100.0,2918.5,-1.00
205,1782040029820,11.990,96.0,3512.4,-1.00
206,1782040029907,48.943,81.0,800.0,-1.00
207,1782040029967,58.852,77.0,800.0,-1.00
208,1782040030028,59.430,75.0,800.0,-1.00
209,1782040030078,47.756,74.0,799.9,-1.00
210,1782040030131,51.843,74.0,800.1,-1.00
211,1782040030180,48.315,73.0,800.0,-1.00
212,1782040030234,51.802,73.0,800.0,-1.00
213,1782040030281,46.191,73.0,800.0,-1.00
214,1782040030326,43.701,73.0,800.0,-1.00
215,1782040030375,46.994,73.0,800.1,-1.00
216,1782040030433,57.323,73.0,800.0,-1.00
217,1782040030462,26.808,83.0,2042.5,-1.00
218,1782040030472,9.840,90.0,3595.4,-1.00
219,1782040030522,14.113,100.0,3512.5,-1.00
220,1782040030571,12.727,100.0,3899.9,-1.00
221,1782040030620,12.598,100.0,3825.9,-1.00
222,1782040030671,12.712,100.0,3890.4,-1.00
223,1782040030719,11.285,100.0,3700.3,-1.00
224,1782040030771,12.991,100.0,3700.9,-1.00
225,1782040030821,12.845,100.0,3899.8,-1.00
226,1782040030873,15.607,100.0,3701.9,-1.00
227,1782040030922,14.215,100.0,3701.2,-1.00
228,1782040030970,12.577,100.0,3665.2,-1.00
229,1782040031021,12.906,100.0,3697.4,-1.00
230,1782040031070,12.282,100.0,3621.0,-1.00
231,1782040031120,11.946,100.0,3645.6,-1.00
232,1782040031171,12.811,94.0,3827.3,-1.00
233,1782040031221,12.953,100.0,3311.5,-1.00
234,1782040031272,14.631,100.0,3773.8,-1.00
235,1782040031321,13.613,100.0,3629.3,-1.00
236,1782040031373,15.108,100.0,3611.0,-1.00
237,1782040031419,11.430,100.0,3599.1,-1.00
238,1782040031469,11.403,100.0,3234.8,-1.00
239,1782040031523,15.443,100.0,3614.5,-1.00
240,1782040031570,12.328,100.0,3576.5,-1.00
241,1782040031618,10.595,94.0,3396.0,-1.00
242,1782040031669,11.315,100.0,2962.5,-1.00
243,1782040031720,11.737,92.0,3755.3,-1.00
244,1782040031769,11.287,100.0,3900.1,-1.00
245,1782040031819,11.532,100.0,3337.8,-1.00
246,1782040031871,13.115,100.0,3692.4,-1.00
247,1782040031927,18.971,87.0,1177.3,-1.00
248,1782040032003,45.212,77.0,799.9,-1.00
249,1782040032050,42.146,76.0,800.0,-1.00
250,1782040032109,51.090,75.0,800.2,-1.00
251,1782040032153,42.314,74.0,800.0,-1.00
252,1782040032204,46.277,73.0,800.2,-1.00
253,1782040032256,48.515,73.0,800.0,-1.00
254,1782040032305,47.359,73.0,800.0,-1.00
255,1782040032355,47.482,73.0,800.1,-1.00
256,1782040032415,57.425,72.0,800.0,-1.00
257,1782040032466,49.093,72.0,800.1,-1.00
258,1782040032516,48.407,72.0,799.9,-1.00
259,1782040032530,12.188,86.0,3151.7,-1.00
260,1782040032568,10.502,97.0,3900.5,-1.00
261,1782040032619,11.441,100.0,3113.2,-1.00
262,1782040032668,10.622,90.0,3898.5,-1.00
263,1782040032720,12.578,100.0,3803.1,-1.00
264,1782040032770,12.652,100.0,3701.0,-1.00
265,1782040032822,14.243,100.0,3337.5,-1.00
266,1782040032874,16.356,100.0,3723.1,-1.00
267,1782040032920,11.943,100.0,3699.9,-1.00
268,1782040032971,13.292,100.0,3697.8,-1.00
269,1782040033019,10.821,100.0,3699.9,-1.00
270,1782040033069,11.573,100.0,2647.2,-1.00
271,1782040033118,10.611,100.0,3287.6,-1.00
272,1782040033169,11.254,97.0,3899.9,-1.00
273,1782040033219,11.314,100.0,3653.2,-1.00
274,1782040033269,11.300,100.0,3337.2,-1.00
275,1782040033323,14.921,100.0,3700.5,-1.00
276,1782040033384,26.613,100.0,3588.6,-1.00
277,1782040033427,19.010,100.0,3653.0,-1.00
278,1782040033472,14.495,100.0,3546.1,-1.00
279,1782040033524,16.421,99.0,3498.5,-1.00
280,1782040033573,14.782,100.0,2906.8,-1.00
281,1782040033623,14.837,96.0,3900.3,-1.00
282,1782040033672,13.822,100.0,3698.8,-1.00
283,1782040033722,13.957,99.0,3258.0,-1.00
284,1782040033772,14.412,100.0,3677.6,-1.00
285,1782040033824,15.958,100.0,3332.8,-1.00
286,1782040033873,14.792,100.0,3618.9,-1.00
287,1782040033921,12.991,100.0,3700.0,-1.00
288,1782040034014,56.656,78.0,800.0,-1.00
289,1782040034075,59.317,76.0,800.0,-1.00
290,1782040034156,79.233,74.0,800.0,-1.00
291,1782040034209,52.012,74.0,800.0,-1.00
292,1782040034264,53.766,73.0,800.0,-1.00
293,1782040034323,57.790,73.0,799.9,-1.00
294,1782040034378,54.508,73.0,799.7,-1.00
295,1782040034437,57.357,72.0,800.1,-1.00
296,1782040034509,71.114,72.0,800.0,-1.00
297,1782040034542,31.677,83.0,1962.9,-1.00
298,1782040034556,13.296,91.0,3399.0,-1.00
299,1782040034570,14.173,89.0,3124.5,-1.00
300,1782040034583,12.316,91.0,2737.4,-1.00
301,1782040034621,13.399,92.0,3513.2,-1.00
302,1782040034671,12.963,100.0,3899.7,-1.00
303,1782040034721,12.897,100.0,3797.6,-1.00
304,1782040034772,13.797,100.0,3725.7,-1.00
305,1782040034822,14.512,100.0,3691.1,-1.00
306,1782040034878,20.270,100.0,3652.4,-1.00
307,1782040034924,16.583,100.0,3690.4,-1.00
308,1782040034971,13.436,100.0,3716.6,-1.00
309,1782040035021,13.710,100.0,3769.0,-1.00
310,1782040035071,13.106,99.0,3258.9,-1.00
311,1782040035121,13.278,100.0,3336.8,-1.00
312,1782040035189,31.167,99.0,3680.4,-1.00
313,1782040035226,17.770,98.0,3553.9,-1.00
314,1782040035270,12.014,99.0,3284.1,-1.00
315,1782040035323,15.313,100.0,3600.0,-1.00
316,1782040035374,15.718,100.0,3521.1,-1.00
317,1782040035419,11.570,100.0,3787.8,-1.00
318,1782040035471,12.821,100.0,3620.0,-1.00
319,1782040035521,13.440,100.0,3689.0,-1.00
320,1782040035572,14.223,100.0,3612.4,-1.00
321,1782040035623,14.992,100.0,3461.7,-1.00
322,1782040035672,14.288,100.0,3469.7,-1.00
323,1782040035720,12.690,100.0,3829.8,-1.00
324,1782040035773,14.873,95.0,3512.5,-1.00
325,1782040035820,12.558,100.0,3606.6,-1.00
326,1782040035872,13.842,100.0,3699.9,-1.00
327,1782040035923,15.286,100.0,3335.9,-1.00
328,1782040035971,13.672,100.0,3675.0,-1.00
329,1782040036024,16.256,100.0,3690.1,-1.00
330,1782040036098,40.347,83.0,800.0,-1.00
331,1782040036157,49.335,79.0,800.0,-1.00
332,1782040036209,50.696,76.0,800.0,-1.00
333,1782040036266,55.903,74.0,800.0,-1.00
334,1782040036324,56.384,73.0,800.1,-1.00
335,1782040036375,49.997,73.0,800.0,-1.00
336,1782040036430,54.157,72.0,799.9,-1.00
337,1782040036483,51.244,72.0,800.1,-1.00
338,1782040036536,51.789,72.0,800.0,-1.00
339,1782040036586,48.302,72.0,800.0,-1.00
340,1782040036630,43.321,72.0,800.0,-1.00
341,1782040036676,44.365,72.0,800.0,-1.00
342,1782040036688,11.287,85.0,2819.6,-1.00
343,1782040036721,13.184,92.0,3899.6,-1.00
344,1782040036772,14.201,100.0,3900.0,-1.00
345,1782040036820,12.428,100.0,3800.3,-1.00
346,1782040036870,12.325,100.0,3106.8,-1.00
347,1782040036921,13.344,100.0,3425.5,-1.00
348,1782040036969,11.433,100.0,3781.0,-1.00
349,1782040037021,13.262,100.0,3714.0,-1.00
350,1782040037069,11.119,100.0,2645.5,-1.00
351,1782040037120,11.849,100.0,3899.7,-1.00
352,1782040037171,12.952,100.0,3702.6,-1.00
353,1782040037221,12.984,100.0,3335.8,-1.00
354,1782040037271,12.745,100.0,3698.6,-1.00
355,1782040037321,12.969,100.0,3678.4,-1.00
356,1782040037372,14.190,100.0,3343.1,-1.00
357,1782040037420,12.456,100.0,3825.4,-1.00
358,1782040037470,12.454,100.0,3760.8,-1.00
359,1782040037520,12.209,100.0,3692.1,-1.00
360,1782040037571,13.639,100.0,3688.6,-1.00
361,1782040037622,13.809,100.0,3564.3,-1.00
362,1782040037671,12.713,99.0,3762.0,-1.00
363,1782040037719,11.707,100.0,3689.6,-1.00
364,1782040037771,12.771,100.0,3597.6,-1.00
365,1782040037821,12.853,100.0,3700.5,-1.00
366,1782040037871,13.386,100.0,3661.8,-1.00
367,1782040037921,12.999,96.0,3804.9,-1.00
368,1782040037971,12.902,100.0,2946.2,-1.00
369,1782040038022,14.207,100.0,3700.3,-1.00
370,1782040038071,13.612,100.0,3699.9,-1.00
371,1782040038124,15.759,100.0,3391.3,-1.00
372,1782040038172,13.977,99.0,3614.9,-1.00
373,1782040038222,14.141,100.0,3777.9,-1.00
374,1782040038271,13.494,100.0,3615.4,-1.00
375,1782040038323,15.616,100.0,3770.8,-1.00
376,1782040038371,13.664,100.0,3819.3,-1.00
377,1782040038455,47.305,81.0,800.0,-1.00
378,1782040038514,55.803,77.0,800.0,-1.00
379,1782040038568,53.427,75.0,800.0,-1.00
380,1782040038682,112.493,73.0,800.0,-1.00
381,1782040038735,52.376,73.0,800.0,-1.00
382,1782040038793,56.603,73.0,800.0,-1.00
383,1782040038839,44.405,78.0,3299.9,-1.00
384,1782040038853,13.656,88.0,3900.0,-1.00
385,1782040038870,15.623,94.0,3900.0,-1.00
386,1782040038884,14.240,97.0,3900.0,-1.00
387,1782040038921,13.597,99.0,3900.1,-1.00
388,1782040038971,13.203,100.0,3799.5,-1.00
389,1782040039019,11.540,97.0,3826.7,-1.00
390,1782040039072,14.600,100.0,3126.1,-1.00
391,1782040039124,15.855,100.0,3600.1,-1.00
392,1782040039172,14.530,100.0,3608.8,-1.00
393,1782040039220,12.467,100.0,3564.1,-1.00
394,1782040039271,13.548,100.0,3600.0,-1.00
395,1782040039323,15.277,100.0,3599.7,-1.00
396,1782040039375,17.170,100.0,3524.2,-1.00
397,1782040039421,13.683,100.0,3583.1,-1.00
398,1782040039471,13.212,96.0,3695.5,-1.00
399,1782040039521,13.325,100.0,3536.1,-1.00
400,1782040039572,13.990,100.0,3560.1,-1.00
401,1782040039620,12.418,100.0,3542.6,-1.00
402,1782040039670,12.430,100.0,3599.1,-1.00
403,1782040039720,12.338,100.0,3529.8,-1.00
404,1782040039770,12.256,100.0,3517.5,-1.00
405,1782040039821,13.162,100.0,3600.1,-1.00
406,1782040039875,16.817,100.0,3471.5,-1.00
407,1782040039921,12.726,98.0,3777.4,-1.00
408,1782040039971,13.404,100.0,3735.8,-1.00
409,1782040040019,11.410,100.0,3599.8,-1.00
410,1782040040070,12.377,100.0,3512.6,-1.00
411,1782040040119,11.743,100.0,3581.7,-1.00
412,1782040040170,12.702,100.0,3512.5,-1.00
413,1782040040223,15.085,100.0,3599.8,-1.00
414,1782040040270,12.118,100.0,3512.6,-1.00
415,1782040040322,14.223,98.0,3834.8,-1.00
416,1782040040371,13.115,100.0,3504.4,-1.00
417,1782040040422,14.106,100.0,3174.4,-1.00
418,1782040040472,14.030,100.0,3517.3,-1.00
419,1782040040520,12.625,100.0,3163.6,-1.00
420,1782040040571,13.164,100.0,3508.0,-1.00
421,1782040040621,13.297,100.0,3499.6,-1.00
422,1782040040670,12.657,99.0,3455.9,-1.00
423,1782040040720,12.213,100.0,3550.9,-1.00
424,1782040040773,14.987,100.0,3489.5,-1.00
425,1782040040821,13.378,100.0,3599.7,-1.00
426,1782040040871,13.671,100.0,3162.4,-1.00
427,1782040040921,13.648,100.0,3537.7,-1.00
428,1782040041000,42.674,85.0,800.0,-1.00
429,1782040041064,55.790,79.0,800.0,-1.00
430,1782040041124,59.061,76.0,800.0,-1.00
431,1782040041171,45.701,75.0,800.0,-1.00
432,1782040041221,48.595,74.0,800.2,-1.00
433,1782040041269,47.310,74.0,800.0,-1.00
434,1782040041315,44.352,73.0,800.1,-1.00
435,1782040041383,66.678,73.0,799.9,-1.00
436,1782040041449,65.461,72.0,800.0,-1.00
437,1782040041507,56.720,72.0,800.0,-1.00
438,1782040041550,41.605,75.0,3381.6,-1.00
439,1782040041562,11.286,83.0,3513.4,-1.00
440,1782040041573,11.187,91.0,3900.7,-1.00
441,1782040041621,13.588,96.0,3899.7,-1.00
442,1782040041672,13.790,100.0,3800.0,-1.00
443,1782040041719,11.332,100.0,3287.4,-1.00
444,1782040041772,13.753,100.0,3300.4,-1.00
445,1782040041821,13.577,100.0,3432.8,-1.00
446,1782040041876,17.769,100.0,3388.6,-1.00
447,1782040041924,16.441,100.0,3324.5,-1.00
448,1782040041973,15.354,100.0,3412.5,-1.00
449,1782040042026,18.219,100.0,3220.6,-1.00
450,1782040042074,16.272,100.0,3101.8,-1.00
451,1782040042122,13.806,100.0,3342.2,-1.00
452,1782040042172,14.663,100.0,3577.8,-1.00
453,1782040042222,14.345,100.0,3500.7,-1.00
454,1782040042270,12.198,100.0,3501.3,-1.00
455,1782040042324,15.971,100.0,3512.9,-1.00
456,1782040042374,16.304,95.0,3655.0,-1.00
457,1782040042420,12.488,100.0,2884.1,-1.00
458,1782040042470,12.688,100.0,3521.3,-1.00
459,1782040042522,13.990,100.0,3499.2,-1.00
460,1782040042571,13.319,100.0,3498.8,-1.00
461,1782040042623,14.966,100.0,3162.6,-1.00
462,1782040042671,13.080,100.0,2825.0,-1.00
463,1782040042719,11.511,99.0,3323.5,-1.00
464,1782040042771,13.487,100.0,3700.8,-1.00
465,1782040042820,12.251,97.0,3565.2,-1.00
466,1782040042871,13.201,100.0,2907.6,-1.00
467,1782040042921,13.556,100.0,3899.8,-1.00
468,1782040042973,14.732,100.0,3499.9,-1.00
469,1782040043021,13.383,100.0,3552.8,-1.00
470,1782040043071,13.655,100.0,3502.0,-1.00
471,1782040043121,12.832,100.0,3500.0,-1.00
472,1782040043175,16.753,100.0,3400.0,-1.00
473,1782040043221,13.047,100.0,3408.3,-1.00
474,1782040043270,11.947,100.0,3582.5,-1.00
475,1782040043323,14.976,100.0,3526.5,-1.00
476,1782040043373,15.003,100.0,3161.4,-1.00
477,1782040043420,12.089,100.0,3501.9,-1.00
478,1782040043468,10.578,100.0,2889.5,-1.00
479,1782040043520,11.963,100.0,3498.5,-1.00
480,1782040043569,11.223,100.0,3550.6,-1.00
481,1782040043621,13.002,100.0,3162.8,-1.00
482,1782040043669,11.170,97.0,3278.8,-1.00
483,1782040043719,11.548,100.0,3532.5,-1.00
484,1782040043769,11.646,99.0,3511.5,-1.00
485,1782040043820,12.431,100.0,3511.3,-1.00
486,1782040043872,13.782,100.0,3599.9,-1.00
487,1782040043919,11.152,100.0,3226.6,-1.00
488,1782040043970,12.665,100.0,3499.9,-1.00
489,1782040044020,12.249,96.0,3705.5,-1.00
490,1782040044070,12.562,100.0,2879.6,-1.00
491,1782040044131,23.266,89.0,1070.5,-1.00
492,1782040044203,44.934,78.0,800.0,-1.00
493,1782040044257,48.948,76.0,800.0,-1.00
494,1782040044308,49.663,74.0,799.9,-1.00
495,1782040044376,67.329,73.0,800.0,-1.00
496,1782040044438,60.287,73.0,799.9,-1.00
497,1782040044480,41.199,73.0,800.0,-1.00
498,1782040044528,47.065,72.0,800.0,-1.00
499,1782040044577,47.465,72.0,800.0,-1.00
500,1782040044633,54.822,72.0,800.0,-1.00
501,1782040044675,41.126,72.0,800.0,-1.00
502,1782040044718,41.263,73.0,800.0,-1.00
503,1782040044750,30.420,80.0,3900.0,-1.00
504,1782040044768,10.685,89.0,3900.0,-1.00
505,1782040044820,12.443,98.0,3513.5,-1.00
506,1782040044871,12.741,100.0,3695.8,-1.00
507,1782040044931,22.898,100.0,3649.9,-1.00
508,1782040044974,15.715,100.0,3675.0,-1.00
509,1782040045023,15.168,100.0,3887.1,-1.00
510,1782040045073,15.079,100.0,3499.3,-1.00
511,1782040045120,11.940,100.0,3499.7,-1.00
512,1782040045172,14.179,100.0,3537.8,-1.00
513,1782040045221,13.430,100.0,3500.2,-1.00
514,1782040045270,12.516,100.0,3500.5,-1.00
515,1782040045320,12.210,100.0,3499.5,-1.00
516,1782040045373,15.095,100.0,3437.8,-1.00
517,1782040045418,10.499,100.0,3901.3,-1.00
518,1782040045471,12.749,100.0,3599.9,-1.00
519,1782040045519,11.693,99.0,3599.4,-1.00
520,1782040045570,12.076,99.0,3655.0,-1.00
521,1782040045623,15.406,100.0,3600.5,-1.00
522,1782040045669,11.657,100.0,3592.8,-1.00
523,1782040045718,10.677,100.0,3329.9,-1.00
524,1782040045771,12.981,93.0,3804.5,-1.00
525,1782040045819,11.679,100.0,3672.8,-1.00
526,1782040045871,13.133,100.0,3602.2,-1.00
527,1782040045920,12.169,100.0,3249.8,-1.00
528,1782040045971,12.897,100.0,3606.9,-1.00
529,1782040046021,12.972,99.0,3253.6,-1.00
530,1782040046070,11.752,100.0,3250.0,-1.00
531,1782040046120,12.441,99.0,3673.7,-1.00
532,1782040046169,11.652,97.0,3508.3,-1.00
533,1782040046220,12.559,100.0,3680.9,-1.00
534,1782040046271,12.760,100.0,3609.4,-1.00
535,1782040046320,12.516,100.0,3699.9,-1.00
536,1782040046373,15.272,99.0,3550.1,-1.00
537,1782040046421,13.239,100.0,3596.4,-1.00
538,1782040046471,13.114,100.0,3589.9,-1.00
539,1782040046519,11.409,100.0,3512.8,-1.00
